,0,Labels
2562,Lindo para sentarse y disfrutar los shows de payasos. Ten algunos pesos en la mano... que los artistas de la calle pedirán fervi,3
2563,"entemente las cooperaciones ""voluntarias"".",3
2564,Este museo es increíble aunque no lo recomiendo para gente impresionable. Ya que la excelente conservación de las momias puede s,3
2565,er espeluznante.,3
2566,"Sobre la calle principal, el paseo te lleva hasta un impresionante edificio con una gran entrada que adentro alberga un montón d",3
2567,"e olores, colores, sensaciones. Comidas típicas, venta de chucherías, artesanías, curiosidades. 
Es parte del paseo del casco hi",3
2568,"stórico de la ciudad, que se recorre caminando. Vale la pena entrar y recorrerlo.",3
2569,"La tradición de asistir al recorrido por el centro de la ciudad lleva sin duda implícita la visita al callejón del beso, los rec",3
2570,"orridos guiados y la explicación de la leyenda, muy bien y muy organizado.",3
2571,La entrada para tomar el funicular está muy cerca del Teatro Juárez. En la cabina caben unas 7 personas contando el que lo contr,3
2572,"ola. Iba una señora verdaderamente aterrada. La subida debe tardar menos de 3 minutos. 

Arriba la vista de Guanajuato es muy bu",3
2573,ena e invita a tomarse las fotos. Se acercó un guía a vendernos unos folletos y a decirnos que lugares eran importantes de visit,3
2574,"ar, por ayudarlo le compré uno de fotografías. Costó $75 pesos y cuando salimos los precios de ese folleto en los puestecitos es",3
2575,"taban a $50 pesos, pero fue para ayudar. 
Para regresar había la opción de tomar el funicular, bajar por escaleras a través de c",3
2576,"allejuelas, o tomar un camión que lo deja a uno cerca del Teatro Juárez. Escogimos la opción de las escaleras. El problema es qu",3
2577,"e las escaleras no están niveladas sino tienen una inclinación de ciertos grados hacia abajo, lo que hace un poco más difícil ir",3
2578, bajando porque el pie tiende a resbalarse un poco. En el camino encontramos un grupo de franceses de cierta edad que se tomaban,3
2579," fotos mientras bajaban. Es interesante ir viendo las mini casitas en las callejuelas, pero si cansa de las rodillas.",3
2580,"Es un lugar emblemático y especial, te explican el porque los cadáveres se momifican etc... Sí jamás lo haz visitado, vale la pe",3
2581,na.,3
2582,"El callejón del beso, sin duda, es uno de los sitios de visita obligada en el centro de Guanajuato, vayas o no vayas con pareja ",3
2583,"la foto en escalón pintado de rojo es obligada. Por otro lado, ten cuidado de dos cosas: justo a la entrada del callejon hay un ",3
2584,"grupo de personas que te cuentan la leyenda de Ana y Carlos a cambio de algunas monedas que quieras dar por voluntad propia, aun",3
2585,"que es casi obligado. Estas personas se saben la leyenda al 100%, creo que podrían decirla al revés. No te recomiendo ir de noch",3
2586,"e, estas personas tienen pinta de Mara Salvatrucha. La segunda cosa que debes de tomar en cuenta es que debes de confiar tu cama",3
2587,"ra/celular a la persona que va detras de ti en la fila para que puedan tomarte tu foto, sino quieres dejar tu celular te tendras",3
2588, que conformar con una foto de 150 pesos que te toma un don que esta ahí.,3
2589,"No me parece tan malo como muchos piensan. Al contrario, es muy interesante y permite intercambiar ideas sobre la muerte. El mus",3
2590,"eo está mucho mejor organizado, se recorre en 30 minutos y es mejor escuchar a un guía, quien nos invita a reflexionar sobre lo ",3
2591,"ético que resulta la exhibición de cadáveres de gente común, que en algún momento caminaron por ahí en Guanajuato. En fin, vale ",3
2592,"la pena en tu primer visita, después, lo dudo. Por cierto, compra de recuerdo unas momias de azúcar, negocíalas que te dan buen ",3
2593,precio.,3
2594,Icono de la ciudad. Iglesia muy Hermosa y llena de historia. Forma parte del recorrido cultural de la ciudad…,3
2595,"Parada obligada, ahí se conjuga la tradición y la suerte en el
amor desde el tercer escalón. Si no llevas a quien besar, se
vale",3
2596," mandar un besito a la cámara. Es un lugar tan popular
qué hay que ir con tiempo y ser paciente",3
2597,"El paseo al callejón del beso no tiene ninguna gracia si se hace solo, de hecho dudo que encuentren el callejón entre los miles ",3
2598,"que hay en la ciudad. Pero las estdiantinas son otra cosa, llenas de canticos, alegría, chistes y bromas, hacen el recorrido muy",3
2599, ameno y agradable.,3
2600,El Monumento al Pípila es muy típico en Guanajuato. Subir por escalera es súper pesado y obviamente recomendado solo para person,3
2601,as con condición física. Subir por la góndola cuesta $50 pesos redondo.,3
2602,Esta muy interesante el museo pero es extraño estar viendo cuerpos momificados y ves de todos los tamaños. Lo recomiendo para to,3
2603,da la familia y si visitas Guanajuato debes entrar.,3
2604,"Hay que subir los escalones y tocar la puerta de la Universidad de Guanajuato para adquirir sabiduría, según la tradición. Y no ",3
2605,"sólo hay que cumplir la tradición, el edificio armónico con la ciudad.",3
2606,"El callejon del beso es un lugar que recuerda inmediatamente
a la historia de Romeo y Julieta.
El un lugar pintoresco, frente a ",3
2607,una bella plaza,3
2608,Es un must en la ciudad. Paseo excelente para las familias. Los guías del museo con explicaciones adecuadas.,3
2609,Muy bonita a simple vista aunque no conocimos su interior su construcción data del siglo XVIII lo que hace de ella un digno embl,3
2610,ema de la ciudad. Bellísima como muchos de los edificios de Guanajuato.,3
2611,Es un lugar al que tienes que ir. Es conocer por cultura y por ver algo que en ningún otro lugar lo vas a encontrar. Con una vez,3
2612," que vayas es suficiente. Falta un poco más de organización para no esperar tanto para entrar, además de mejorar la apariencia e",3
2613,xterior del lugar.,3
2614,Interesante. Caro. Pero lo normal es que vayas con un guía (que no entra en el precio de la entrada) y que en nuestro caso recor,3
2615,rió el museo demasiado rápido y con un grupo demasiado numeroso. Comentar que aunque era fin de semana no era temporada alta por,3
2616, lo que no estaba justificada esta velocidad.,3
2617,"Esta padre a secas. Para tomar fotos esta bien, lo malo es que mucha gente queriendo contarte cosas y te cobran por sacarte una ",3
2618,foto.,3
2619,"No hay mucho que hacer, solo es parte de la historia de la ciudad, escucha a las personas que dan la historia del lugar, ellos s",3
2620,"olo piden propina y te hacen muy amena la visita, con 2 dolares te vas a divertir mucho.",3
2621,"Nos tocó que no funcionaba el teleférico, así que tuvimos que subir por los escalones, algo pesado pero si se puede, además vale",3
2622," la pena, pues la vista desde el monumento del Pipila es la mejor que se puede tener de Guanajuato.",3
2623,"Lugar pintoresco con cultura y tradición de la región, esta en una ubicación accesible a su encuentro.",3
2624,Es increíble de inicio a fin. Desde fuera se pude apreciar lo bello de su arquitectura pero debes de esperar hasta que obscurezc,3
2625,"a para que realmente lo veas en su plenitud. Cobran para entrara a verlo y por la cámara, pero lo vale, esta muy adornado el tea",3
2626,"tro, no terminas de observar todos los detalles que tiene. Aparte de todas las historias de ese teatro.",3
2627,"Es un mercado emblemático construido en los tiempos de Porfirio Díaz, una arquitectura hermosa y conserva su historia, los dulce",3
2628,s típicos sin duda un lugar que debes de visitar.,3
2629,"Es un jardin muy pequeño, pero el atractivo está en la cantidad de gente que lo frecuenta por su ubicación. Está frente al teatr",3
2630,o Juarez y rodeado de hoteles y restaurantes. Además es punto de encuentro y partida para las callejoneadas con las estudiantina,3
2631,s.,3
2632,En si hay muy poco de Diego Rivera.. pero quisiera resaltar las exposiciones de artistas invitados (M. Pachecho Y Manjarrez)... ,3
2633,¡Espectacular su obra!,3
2634,"Es una parada obligada ya que es un mirador extraordinario de la ciudad, donde se puede apreciar la Catedral y la Universidad en",3
2635,tre otros puntos importantes.,3
2636,"Una gran historia de amor para curiosear por Guanajuato, lugar imperdible sobre todo en viaje en pareja.",3
2637,"Las momias es la visita que tienes que hacer al estar en Guanajuato, es un paseo muy corto el museo es pequeño.",3
2638,"Hermosa basílica en el mero centro de Guanajuato, frente a la plaza de la paz, con un estilo barroco y neoclásico, cuenta con la",3
2639, primera escultura de la virgen llegada a América en una bella pieza de madera de cedro.,3
2640,"Mucha variedad de vendimia, artesania, comida, ropa, recuerditos, de todo, y todo barato claro que tienes que darte una vuelta p",3
2641,or los locales y ya despues comparar por que si te vas a la primera sale uno más barato adelante y otro y otro lo digo por exper,3
2642,iencia.,3
2643,"Desde este lugar podrás admirar la ciudad de Guanajuato, además de subir al monumento, y ahí podrás comprar recuerdos y artesaní",3
2644,as del lugar… también se puede visitar de noche y la vista es espectacular.,3
2645,"Es recomendable visitarlo en tour ya que pasas poco tiempo, pagas una propina por un guía para que te explique la historia y pod",3
2646,er entender la historia.,3
2647,"Es un lugar que se debe visitar para poder apreciar la diversidad de gente que lo visita, ademas existe mucha seguridad.",3
2648,"Muy bonito y es gratuito, excelente lugar para descansar de tanto caminar, ademas de que tiene historia.",3
2649,No puedes perder la oportunidad de visitar este lugar donde aconteció un suceso importante en la historia de la independencia de,3
2650," México. Lo único malo es la gente que trabaja ahí, te cierran la puerta en la cara minutos antes de que cierren el Museo.",3
2651,"Pese a una restauración que ha dado unos colores no del todo favorables, la basílica colegiata es una buiena opción para el turi",3
2652,sta que gusta de hacer fotografía.,3
2653,Este es un buen lugar para conocer eso si aquí no hay descuentos pero vale la pena entrar y ver todos esos cuerpos que solo con ,3
2654,la ayuda de la naturaleza han pasado por esa transformación sin mencionar las fotos que tienen de antiguas costumbres que se ten,3
2655,ían en el país.,3
2656,"Sin embargo, ya no se puede disfrutar de una foto con tiempo pues te apresuran para que avances y los demás puedan pasar. Se ent",3
2657,"iende el comercio de poder capturar más clientes comprando una foto, pero también queremos disfrutar más de cada momento.",3
2658,"La casa contiene una buena colección de dibujos, esuqmes y pinturas de la trayectoria inicial de Diego Rivera, es un buen escape",3
2659," a la historia y apreciación conceptual del México en 1900, además cerca de ahi, hay un lugar para tomar café exquisito.",3
2660,"Espeluznante, y deja un mal sabor de boca si eres sensible con el tema, así que mejor ir preparados. Está bien montado y las ins",3
2661,"taciones cuidadas, eso se agradece.",3
2662,Una excelente colección de obras de Diego Rivera y la casa es bonita y puede una darse cuenta como vivia una familia de principi,3
2663,os del siglo pasado.,3
2664,Fuimos a desayunar y se come rico y barato! Lo recomiendo si quieres darte un baño de pueblo jejeje. Nos atendieron muy bien. Ap,3
2665,"arte de comida hay muchos puestos de ropa , artesanías y muchas cosas más.",3
2666,Guanajuato es romántico e ir a visitar el callejón del beso con tu pareja le da ese toque que esperas.,3
2667,"Aunque raro, es interesante los minerales que hay ahí y la conservación de los cuerpos, un poco morbosa la situación de ver muer",3
2668,tos pero es algo típico que hay que hacer.,3
2669,"Con excelente restauración y adecuación a la exposición de una parte importante de la vida del artista, este magnífico recinto n",3
